cityname,state,bedrooms,local_median_price,local_mean_price,local_price_std,comparison_group_size
Renton,WA,1.0,1364.0,1469.4736842105262,247.09453171274183,19
Renton,WA,2.0,1690.0,1639.7142857142858,206.89589674015312,14
Renton,WA,3.0,1966.0,2025.25,269.6508545013966,4
Renton,WA,4.0,2800.0,2800.0,0.0,1
Reseda,CA,1.0,1475.0,1475.0,0.0,1
Reston,VA,1.0,1565.0,1565.0,0.0,1
Reston,VA,3.0,2212.0,2212.0,407.29350596345137,2
Revere,MA,1.0,1825.0,1825.0,35.35533905932738,2
Rexburg,ID,1.0,809.0,809.0,0.0,1
Reynoldsburg,OH,2.0,675.0,675.0,0.0,1
Rialto,CA,1.0,1100.0,1100.0,0.0,1
Richardson,TX,1.0,1196.0,1229.6666666666667,83.73967598058483,3
Richardson,TX,2.0,1254.0,1254.0,138.59292911256333,2
Richardson,TX,3.0,1812.5,1812.5,194.45436482630058,2
Richmond,CA,0.0,3000.0,3000.0,0.0,1
Richmond,CA,2.0,2600.0,2770.3333333333335,593.1360158794383,3
Richmond,TX,4.0,1824.5,1824.5,106.77312395916867,2
Richmond,VA,1.0,995.0,1100.7142857142858,237.17202918677282,7
Richmond,VA,2.0,1275.0,1627.3333333333333,775.1687988216933,6
Richmond,VA,3.0,1272.0,1272.0,603.8691911333116,2
Ridgecrest,CA,3.0,1750.0,1750.0,0.0,1
Ridgefield,WA,3.0,1795.0,1795.0,0.0,2
Ridgewood,NY,1.0,1600.0,1600.0,0.0,1
Ridgewood,NY,2.0,1999.5,1999.5,0.7071067811865476,2
Ridley Park,PA,2.0,1250.0,1250.0,0.0,1
Ripon,WI,2.0,845.0,845.0,0.0,1
Ripon,WI,3.0,917.5,917.5,45.96194077712559,2
Riverdale,MD,1.0,1242.0,1242.0,0.0,2
Riverside,CA,1.0,1622.5,1448.75,494.9810602437228,4
Riverside,CA,2.0,1515.0,1596.6666666666667,163.57974609753288,3
Riverside,CA,3.0,2195.0,2195.0,0.0,1
Riverton,NJ,2.0,1638.0,1626.6666666666667,38.27967258654828,3
Riverton,UT,3.0,1495.0,1495.0,0.0,1
Riverton,UT,4.0,1700.0,1700.0,0.0,1
Riverview,FL,1.0,807.5,807.5,81.31727983645297,2
Riverview,FL,3.0,1574.5,1555.75,130.24944017793962,4
Roanoke,VA,2.0,680.0,743.3333333333334,136.50396819628847,3
Rochester,MN,1.0,810.0,808.3333333333334,87.51190395216716,3
Rochester,MN,2.0,1023.0,1019.0,109.59927007056206,4
Rochester,NY,1.0,1040.0,1019.3333333333334,91.76237427907658,3
Rochester,NY,3.0,1075.0,1075.0,35.35533905932738,2
Rochester,NY,4.0,1400.0,1400.0,0.0,1
Rochester Hills,MI,2.0,1949.0,1949.0,0.0,1
Rock Hill,SC,3.0,1595.0,1595.0,0.0,1
Rock Island,IL,3.0,950.0,950.0,0.0,1
Rockford,IL,1.0,650.0,650.0,0.0,1
Rockville,MD,1.0,1665.0,1676.857142857143,268.64997584926283,7
Rockville,MD,2.0,1849.0,1931.5714285714287,256.715703417131,7
Rockville,MD,3.0,1559.0,1559.0,0.0,1
Rocky Hill,CT,2.0,1272.0,1272.0,0.0,1
Rocky Mount,NC,1.0,635.0,635.0,0.0,1
Rocky Mount,NC,2.0,575.0,575.0,0.0,1
Rogers,AR,2.0,875.0,911.0,149.29166085217219,3
Rogers,AR,3.0,1100.0,1100.0,0.0,1
Rogersville,MO,1.0,575.0,575.0,0.0,1
Rolla,MO,1.0,800.0,800.0,0.0,1
Rolla,MO,3.0,1295.0,1295.0,0.0,2
Roseland,NJ,1.0,2693.0,2693.0,0.0,1
Roseland,NJ,2.0,3110.0,3110.0,0.0,1
Roselle Park,NJ,1.0,1375.0,1375.0,0.0,1
Rosemead,CA,1.0,2689.0,2689.0,0.0,1
Rosemount,MN,4.0,2700.0,2700.0,0.0,1
Rosenberg,TX,4.0,1325.0,1325.0,0.0,1
Roseville,CA,2.0,1550.0,1550.0,0.0,1
Roswell,GA,1.0,829.5,867.75,110.79807888999831,8
Roswell,GA,2.0,1257.5,1300.375,203.41789322897404,8
Roswell,GA,3.0,1855.5,1855.5,9.192388155425117,2
Rotterdam,NY,1.0,1350.0,1350.0,0.0,1
Round Hill,VA,4.0,2395.0,2395.0,0.0,1
Round Rock,TX,1.0,992.0,988.2727272727273,74.0014039880852,22
Round Rock,TX,2.0,1149.0,1187.6,253.80885196015788,10
Round Rock,TX,3.0,1175.0,1175.0,318.1980515339464,2
Round Rock,TX,4.0,2395.0,2395.0,0.0,1
Rowlett,TX,3.0,1795.0,1795.0,0.0,1
Royal Oak,MI,1.0,932.5,932.5,53.033008588991066,2
Royal Oak,MI,2.0,2512.5,2512.5,265.1650429449553,2
Royal Oak,MI,3.0,2500.0,2500.0,0.0,1
Ruskin,FL,1.0,1425.0,1425.0,0.0,1
Ruskin,FL,3.0,1437.0,1437.0,16.97056274847714,2
Ruston,LA,2.0,700.0,700.0,0.0,1
Ruston,LA,3.0,1250.0,1250.0,212.13203435596427,2
Rutland,VT,2.0,950.0,950.0,0.0,1
Rye,NY,3.0,4395.0,4395.0,0.0,1
Sacramento,CA,0.0,2400.0,2400.0,0.0,1
Sacramento,CA,1.0,1287.5,1439.25,367.81188579671175,4
Sacramento,CA,2.0,1867.5,2182.5,1335.1061131360807,4
Sacramento,CA,3.0,1699.0,1699.0,0.0,1
Saginaw,MI,1.0,575.0,575.0,0.0,1
Saginaw,MI,2.0,704.5,704.5,28.991378028648448,2
Saginaw,MI,3.0,1365.0,1365.0,0.0,1
Saginaw,TX,4.0,1575.0,1575.0,0.0,1
Saint Amant,LA,3.0,1400.0,1400.0,0.0,1
Saint Augustine,FL,3.0,1795.0,1795.0,0.0,1
Saint Augustine,FL,5.0,1995.0,1995.0,0.0,1
Saint Cloud,FL,4.0,1895.0,1838.3333333333333,98.14954576223639,3
Saint Cloud,MN,1.0,855.0,858.3333333333334,170.02450803732188,3
Saint Cloud,MN,2.0,795.0,795.0,0.0,1
Saint Francis,WI,1.0,840.0,840.0,0.0,1
Saint George,UT,1.0,1039.0,1039.0,0.0,1
Saint George,UT,2.0,825.0,825.0,0.0,1
Saint George,UT,3.0,1710.0,1833.75,625.3715562234449,4
Saint George,UT,4.0,1620.0,1736.6666666666667,224.0721609958125,3
Saint George,UT,6.0,2747.5,2747.5,357.0889244992065,2
Saint Johns,FL,4.0,1599.0,1599.0,0.0,1
Saint Joseph,MO,1.0,535.0,535.0,35.35533905932738,2
Saint Joseph,MO,2.0,630.0,630.0,0.0,1
Saint Joseph,MO,3.0,822.0,822.0,181.01933598375618,2
Saint Leonard,MD,5.0,2550.0,2550.0,0.0,1
Saint Louis,MI,2.0,641.0,641.0,0.0,1
Saint Louis,MO,1.0,845.0,905.1290322580645,246.4995932296149,31
Saint Louis,MO,2.0,1300.0,1336.2857142857142,352.1678857877586,14
Saint Louis,MO,3.0,1922.5,1937.8333333333333,517.4844603141883,6
Saint Louis Park,MN,1.0,1450.0,1393.4545454545455,287.4440340784145,11
Saint Louis Park,MN,2.0,1692.5,1816.0,544.1942055308319,4
Saint Marys,GA,1.0,895.0,895.0,0.0,1
Saint Paul,MN,1.0,1395.0,1340.0,162.91101865742544,11
Saint Paul,MN,2.0,1289.0,1338.5555555555557,170.03390184836016,9
Saint Petersburg,FL,1.0,979.5,988.0,105.97924325074227,6
Saint Petersburg,FL,2.0,1239.0,1201.75,326.4520128084167,4
Saint Petersburg,FL,4.0,1549.0,1549.0,0.0,1
Salem,NH,2.0,1784.0,1784.0,0.0,1
Salem,OR,1.0,962.5,977.5,311.7825096655252,4
Salem,OR,2.0,950.0,940.0,60.6217782649107,3
Salisbury,NC,2.0,770.0,770.0,0.0,1
Salt Lake City,UT,1.0,1035.0,1157.7142857142858,307.95927374527025,21
Salt Lake City,UT,2.0,1230.0,1177.076923076923,200.31161621269894,13
Salt Lake City,UT,3.0,1216.0,1216.0,0.0,1
Sammamish,WA,1.0,1895.0,1895.0,141.4213562373095,2
Sammamish,WA,2.0,1745.0,1797.5,158.98113095584645,4
Sammamish,WA,3.0,2075.0,2073.3333333333335,77.5134396948899,3
San Antonio,TX,0.0,927.0,927.0,74.95331880577403,2
San Antonio,TX,1.0,930.0,963.4892086330935,190.06178884340395,139
San Antonio,TX,2.0,1120.0,1165.9411764705883,363.5224323525708,17
San Antonio,TX,3.0,1325.0,1511.5714285714287,579.3892104128772,21
San Antonio,TX,4.0,1499.0,1681.3333333333333,451.98045680464253,3
San Bernardino,CA,1.0,1222.5,1222.5,173.24116139070415,2
San Clemente,CA,2.0,3000.0,3000.0,0.0,1
San Clemente,CA,3.0,3400.0,3400.0,0.0,1
San Diego,CA,0.0,1624.5,1661.0,284.7466710370231,4
San Diego,CA,1.0,1746.0,1807.4375,408.8611775407394,16
San Diego,CA,2.0,2245.0,2313.277777777778,430.50091283028934,18
San Diego,CA,3.0,3595.0,3613.777777777778,1015.5120355980248,9
San Diego,CA,4.0,2699.0,2699.0,0.0,1
San Diego,CA,5.0,3600.0,3600.0,565.685424949238,2
San Diego,CA,6.0,7600.0,7600.0,0.0,1
San Francisco,CA,0.0,2245.0,2456.6666666666665,1090.9682693396185,18
San Francisco,CA,1.0,3495.0,3518.3859649122805,810.4773230807078,57
San Francisco,CA,2.0,3995.0,3908.8260869565215,1101.5948212467358,23
San Francisco,CA,3.0,5695.0,5830.8,1044.424817782496,5
San Francisco,CA,5.0,7400.0,7400.0,0.0,1
San Jose,CA,1.0,1650.0,1555.0,303.85029208476993,3
San Jose,CA,2.0,2900.0,2823.75,563.8465364500049,4
San Jose,CA,3.0,3399.0,3122.6,800.8625350208362,5
San Jose,CA,4.0,5500.0,5500.0,1414.213562373095,2
San Jose,CA,5.0,4900.0,4900.0,0.0,1
San Juan Capistrano,CA,1.0,1850.0,1850.0,0.0,1
San Juan Capistrano,CA,5.0,5499.0,5499.0,0.0,1
San Leandro,CA,1.0,1600.0,1600.0,0.0,1
San Leandro,CA,2.0,1997.5,1997.5,427.79960261786124,2
San Leandro,CA,4.0,4000.0,4000.0,0.0,1
San Leandro,CA,5.0,3400.0,3400.0,0.0,1
San Luis Obispo,CA,1.0,1575.0,1575.0,0.0,1
San Luis Obispo,CA,3.0,2835.0,2835.0,480.83261120685233,2
San Marcos,CA,1.0,1237.5,1237.5,371.23106012293744,2
San Marcos,CA,2.0,1697.5,1697.5,3.5355339059327378,2
San Marcos,TX,1.0,942.5,966.5833333333334,80.64000623797476,12
San Marcos,TX,2.0,975.0,931.3333333333334,92.57609482654435,3
San Marcos,TX,4.0,2000.0,2000.0,0.0,1
San Mateo,CA,1.0,3528.0,3528.0,0.0,1
San Mateo,CA,2.0,3747.5,3747.5,350.017856687341,2
San Pablo,CA,1.0,1657.5,1657.5,767.2108575874041,2
San Pedro,CA,1.0,2050.0,2050.0,0.0,1
San Pedro,CA,2.0,1450.0,1450.0,0.0,1
San Rafael,CA,1.0,1285.0,1285.0,183.84776310850236,2
San Ramon,CA,1.0,2000.0,2000.0,0.0,1
San Ramon,CA,2.0,2275.0,2275.0,0.0,1
San Ramon,CA,3.0,3000.0,3000.0,0.0,1
San Ramon,CA,5.0,4300.0,4300.0,0.0,1
San Ysidro,CA,3.0,2095.0,2095.0,0.0,1
Sandy,OR,3.0,2000.0,2000.0,212.13203435596427,2
Sandy,UT,1.0,1132.5,1132.5,88.38834764831844,2
Sandy,UT,2.0,1150.0,1150.0,0.0,1
Sanford,FL,1.0,1165.0,1165.0,0.0,1
Santa Ana,CA,1.0,1685.0,1685.0,0.0,1
Santa Barbara,CA,1.0,2825.0,2825.0,35.35533905932738,2
Santa Barbara,CA,3.0,6400.0,6400.0,0.0,1
Santa Clara,CA,1.0,2525.0,2525.0,601.0407640085654,2
Santa Clara,UT,3.0,1370.0,1370.0,0.0,1
Santa Clarita,CA,1.0,1595.0,1595.0,0.0,1
Santa Cruz,CA,1.0,600.0,600.0,0.0,1
Santa Cruz,CA,2.0,3200.0,3200.0,0.0,1
Santa Cruz,CA,4.0,3750.0,3750.0,0.0,1
Santa Fe,NM,1.0,1155.0,1155.0,0.0,1
Santa Monica,CA,0.0,2450.0,2450.0,0.0,1
Santa Monica,CA,1.0,3075.0,2975.5,881.5710408129343,6
Santa Monica,CA,2.0,3800.0,3716.0,697.5937213020196,7
Santa Monica,CA,3.0,4995.0,4995.0,56.568542494923804,2
Santa Rosa,CA,1.0,1895.0,1895.0,282.842712474619,2
Santa Rosa,CA,2.0,2295.0,2295.0,141.4213562373095,2
Santee,CA,1.0,1485.0,1485.0,0.0,1
Santee,CA,2.0,2020.0,2020.0,0.0,1
Sarasota,FL,1.0,1075.0,1202.142857142857,427.9394149376087,7
Sarasota,FL,2.0,1554.5,1884.7,1113.4008013489322,10
Sarasota,FL,3.0,3497.5,3623.5,2211.938591673226,4
Saratoga Springs,NY,1.0,1690.0,1666.0,62.55397669213365,3
Sartell,MN,1.0,887.5,887.5,60.10407640085654,2
Sault Sainte Marie,MI,1.0,667.5,667.5,10.606601717798213,2
Sault Sainte Marie,MI,2.0,705.0,705.0,0.0,1
Sausalito,CA,0.0,3000.0,3000.0,0.0,1
Sausalito,CA,3.0,3850.0,3850.0,0.0,1
Savannah,GA,1.0,890.0,890.0,106.06601717798213,2
Savannah,GA,2.0,874.0,874.0,0.0,1
Savoy,IL,1.0,800.0,800.0,0.0,1
Scappoose,OR,1.0,1100.0,1100.0,0.0,1
Scarborough,ME,2.0,2400.0,2400.0,0.0,1
Schenectady,NY,1.0,1037.5,1037.5,17.67766952966369,2
Schofield,WI,2.0,875.0,875.0,0.0,1
Schofield,WI,3.0,844.0,844.0,0.0,1
Scotch Plains,NJ,2.0,2060.0,2060.0,0.0,1
Scottsdale,AZ,1.0,1009.5,986.0,252.68029866480157,4
Scottsdale,AZ,4.0,7800.0,7800.0,0.0,1
Seal Beach,CA,1.0,1500.0,1500.0,707.1067811865476,2
Seal Beach,CA,2.0,2532.0,2339.25,409.93281969935845,4
Seatac,WA,2.0,1350.0,1350.0,0.0,1
Seattle,WA,0.0,1222.5,1208.3,128.55526265211998,10
Seattle,WA,1.0,1682.5,1679.1,267.3608371496829,30
Seattle,WA,2.0,2050.0,2361.6216216216217,1105.431447981369,37
Seattle,WA,3.0,2550.0,2726.3333333333335,619.274575612466,9
Seattle,WA,5.0,4695.0,4695.0,0.0,1
Sebastian,FL,3.0,1600.0,1600.0,0.0,1
Secane,PA,1.0,979.0,979.0,0.0,1
Selah,WA,2.0,995.0,995.0,0.0,1
Selma,TX,1.0,935.0,935.0,0.0,1
Severn,MD,3.0,1995.0,1995.0,0.0,1
Sewickley,PA,2.0,1475.0,1475.0,0.0,1
Shaker Heights,OH,1.0,1100.0,1100.0,0.0,2
Shaker Heights,OH,2.0,795.0,795.0,0.0,1
Shawnee,KS,1.0,975.0,975.0,0.0,1
Shawnee,KS,2.0,1095.0,1095.0,0.0,1
Shawnee,KS,3.0,1090.0,1090.0,0.0,1
Shawnee,OK,3.0,1250.0,1250.0,0.0,1
Shawnee Mission,KS,1.0,695.0,695.0,0.0,1
Sheboygan,WI,2.0,1213.0,1213.0,335.1686142824235,2
Sheffield Lake,OH,2.0,890.0,890.0,0.0,1
Shelby Township,MI,1.0,853.0,853.0,0.0,1
Shelby Township,MI,2.0,1090.0,1090.0,0.0,1
Shenandoah,IA,2.0,550.0,550.0,0.0,1
Sherman Oaks,CA,1.0,1995.0,1995.0,282.842712474619,2
Sherman Oaks,CA,2.0,2548.0,2522.6666666666665,295.8146942484997,3
Sherman Oaks,CA,3.0,3300.0,3300.0,0.0,1
Sherwood,OR,3.0,1995.0,1995.0,0.0,1
Shorewood,WI,1.0,1350.0,1350.0,0.0,1
Shorewood,WI,2.0,1158.0,1158.0,82.02438661763951,2
Short Hills,NJ,1.0,1832.0,1832.0,0.0,1
Shreveport,LA,1.0,559.5,611.0,244.8199338289266,6
Shreveport,LA,2.0,725.0,725.0,0.0,1
Shreveport,LA,3.0,900.0,958.3333333333334,146.48663192705786,3
Sidney,OH,1.0,665.0,665.0,0.0,1
Sierra Madre,CA,3.0,2095.0,2095.0,0.0,1
Sierra Vista,AZ,2.0,955.0,955.0,0.0,1
Signal Hill,CA,2.0,2000.0,2000.0,0.0,1
Silver Spring,MD,0.0,1489.0,1522.6666666666667,88.44395588921459,3
Silver Spring,MD,1.0,1435.0,1503.6363636363637,211.47778735709937,11
Silver Spring,MD,2.0,1575.0,1593.4166666666667,144.1252348942868,12
Silver Spring,MD,3.0,2067.0,2146.3333333333335,150.5866306593429,3
Silverton,OR,1.0,800.0,800.0,0.0,1
Silverton,OR,2.0,925.0,925.0,0.0,1
Sioux City,IA,1.0,672.0,672.0,39.59797974644666,2
Sioux Falls,SD,1.0,755.0,783.625,115.52030218706709,24
Sioux Falls,SD,2.0,825.0,841.0588235294117,169.33453228307985,17
Sioux Falls,SD,3.0,1172.5,1172.5,109.60155108391487,2
Skillman,NJ,6.0,2890.0,2890.0,0.0,1
Slc,UT,1.0,825.0,825.0,0.0,1
Sleepy Hollow,NY,3.0,3395.0,3395.0,0.0,1
Slidell,LA,1.0,775.0,775.0,0.0,1
Smyrna,GA,1.0,999.0,1033.8,103.88792037575881,5
Smyrna,GA,2.0,1210.0,1267.857142857143,247.97474909852448,7
Smyrna,GA,3.0,1897.0,1868.25,666.5320072334612,4
Smyrna,TN,1.0,1076.0,1076.0,0.0,1
Snellville,GA,2.0,937.5,937.5,53.033008588991066,2
Snellville,GA,3.0,1365.0,1382.0,99.77975746613137,4
Snohomish,WA,2.0,1550.0,1550.0,0.0,1
Snoqualmie,WA,2.0,2025.0,2025.0,212.13203435596427,2
Soldotna,AK,5.0,1800.0,1800.0,0.0,1
Somerdale,NJ,1.0,895.0,905.0,17.320508075688775,3
Somerdale,NJ,2.0,1100.0,1100.0,0.0,1
Somerset,NJ,1.0,1475.0,1475.0,0.0,1
Somerset,NJ,2.0,1360.0,1360.0,0.0,1
Somersworth,NH,1.0,1170.0,1170.0,0.0,1
Somersworth,NH,2.0,1375.0,1375.0,49.49747468305833,2
Somerville,MA,0.0,1975.0,1975.0,0.0,1
Somerville,MA,1.0,2272.5,2143.75,645.1792386616296,4
Somerville,MA,2.0,2341.0,2341.0,0.0,1
Somerville,NJ,1.0,1700.0,1700.0,0.0,1
Sour Lake,TX,2.0,762.5,762.5,123.74368670764582,2
South Burlington,VT,1.0,1650.0,1650.0,0.0,1
South Burlington,VT,2.0,1575.0,1575.0,176.7766952966369,2
South Dartmouth,MA,1.0,1400.0,1400.0,0.0,1
South Easton,MA,2.0,1995.0,1995.0,0.0,1
South Milwaukee,WI,2.0,1200.0,1200.0,0.0,1
South Pasadena,CA,2.0,2200.0,2200.0,0.0,1
South Plainfield,NJ,2.0,1885.0,1833.3333333333333,261.3586297280679,3
South Saint Paul,MN,1.0,979.0,979.0,0.0,1
South Weymouth,MA,1.0,1845.0,1877.0,170.08625262887455,4
South Weymouth,MA,2.0,3500.0,2887.3333333333335,1061.169794770532,3
South Weymouth,MA,3.0,1724.0,1724.0,0.0,1
South Yarmouth,MA,2.0,999.0,999.0,0.0,1
Southfield,MI,1.0,879.0,879.0,0.0,1
Southfield,MI,2.0,1990.0,1990.0,0.0,1
Spanaway,WA,2.0,1150.0,1150.0,0.0,1
Sparks,NV,1.0,915.0,915.0,0.0,1
Sparks,NV,2.0,1705.0,1705.0,0.0,1
Sparks,NV,4.0,1795.0,1795.0,0.0,1
Spencer,OK,3.0,802.0,802.0,0.0,1
Spokane,WA,0.0,680.0,680.0,42.42640687119285,2
Spokane,WA,1.0,725.0,725.0,0.0,2
Spokane,WA,2.0,845.0,1205.0,685.054742338158,3
Spokane,WA,3.0,1250.0,1250.0,0.0,1
Spokane Valley,WA,1.0,750.0,750.0,0.0,1
Spokane Valley,WA,2.0,1000.0,1000.0,212.13203435596427,2
Spring,TX,1.0,900.0,908.0,128.50162126084894,4
Spring,TX,3.0,1399.0,1349.1818181818182,125.00065454374082,11
Spring,TX,4.0,1499.0,1499.0,282.842712474619,2
Spring Hill,FL,1.0,600.0,600.0,0.0,1
Spring Hill,FL,3.0,1549.0,1549.0,0.0,1
Spring Hill,TN,2.0,1004.0,1004.0,0.0,1
Spring Hill,TN,3.0,1449.0,1449.0,0.0,1
Spring Lake,NJ,1.0,1555.0,1555.0,0.0,1
Spring Park,MN,1.0,1667.5,1667.5,307.59144981614816,2
Springdale,AR,1.0,687.5,687.5,123.74368670764582,2
Springdale,AR,2.0,807.5,807.5,17.67766952966369,2
Springfield,MA,2.0,1100.0,1100.0,0.0,1
Springfield,MI,3.0,799.0,799.0,0.0,1
Springfield,MO,1.0,729.0,739.0714285714286,149.60535998507453,14
Springfield,MO,2.0,747.5,1052.1666666666667,648.6124934555814,6
Springfield,MO,3.0,587.5,677.5,212.55480576676092,12
Springfield,MO,4.0,557.0,559.0,15.0996688705415,3
Springfield,NJ,1.0,1476.5,1476.5,85.55992052357225,2
Springfield,NJ,2.0,1738.5,1738.5,102.5304832720494,2
Springfield,NJ,3.0,3150.0,3150.0,0.0,1
Springfield,OH,1.0,590.0,590.0,0.0,1
Springfield,OH,2.0,710.0,710.0,0.0,1
Springfield,VA,1.0,905.0,905.0,502.04581464244876,2
Springtown,TX,3.0,1900.0,1900.0,0.0,1
Stafford,VA,4.0,2325.0,2325.0,601.0407640085654,2
Stafford,VA,5.0,2550.0,2550.0,0.0,1
Stanton,CA,1.0,1540.0,1540.0,0.0,1
Starkville,MS,2.0,1480.0,1480.0,0.0,1
State College,PA,2.0,2324.0,2324.0,1069.1454531540599,2
Stayton,OR,4.0,1595.0,1595.0,0.0,1
Sterling,IL,1.0,570.0,570.0,0.0,1
Sterling,VA,2.0,1962.0,1962.0,0.0,1
Sterling,VA,4.0,2450.0,2450.0,0.0,1
Sterling Heights,MI,1.0,895.0,1294.6666666666667,697.4455773272445,3
Sterling Heights,MI,2.0,1449.0,1449.0,0.0,1
Sterrett,AL,3.0,1295.0,1295.0,0.0,1
Stillwater,OK,2.0,699.0,699.0,0.0,1
Stockbridge,GA,1.0,802.5,802.5,144.95689014324225,2
Stockton,CA,1.0,1099.0,1099.0,0.0,1
Stone Mountain,GA,1.0,736.0,736.0,0.0,1
Stone Mountain,GA,3.0,764.0,764.0,0.0,1
Stoneham,MA,1.0,2315.0,2315.0,0.0,1
Storrs,CT,1.0,1106.0,1106.0,0.0,1
Stoughton,MA,1.0,1650.0,1757.3333333333333,207.93348295388444,3
Stoughton,MA,2.0,2274.0,2160.0,323.43623792024295,3
Stoughton,MA,3.0,2295.0,2295.0,0.0,1
Stow,OH,1.0,975.0,975.0,0.0,1
Stow,OH,2.0,1173.0,1173.0,0.0,1
Stratford,NJ,1.0,695.0,695.0,0.0,1
Stratford,NJ,2.0,1250.0,1250.0,0.0,1
Streetsboro,OH,3.0,1050.0,1050.0,0.0,1
Studio City,CA,1.0,1330.0,1330.0,0.0,1
Sugar Hill,GA,4.0,1699.0,1699.0,0.0,1
Sugar Land,TX,1.0,922.0,903.6,116.09823426736516,5
Sugar Land,TX,2.0,1123.0,1123.0,0.0,1
Sugar Notch,PA,3.0,750.0,750.0,0.0,1
Suitland,MD,1.0,1185.0,1185.0,0.0,1
Suitland,MD,2.0,1337.0,1336.5,11.445523142259598,4
Summit,IL,1.0,695.0,695.0,0.0,1
Sun Prairie,WI,1.0,1065.0,1083.0,94.29740187301027,3
Sun Prairie,WI,2.0,829.0,829.0,0.0,1
Sunland,CA,1.0,1475.0,1475.0,0.0,1
Sunnyvale,CA,1.0,1975.0,1975.0,176.7766952966369,2
Sunnyvale,CA,2.0,2800.0,2800.0,0.0,1
Sunset Valley,TX,2.0,1815.0,1815.0,0.0,1
Surf City,NC,4.0,1750.0,1750.0,0.0,1
Surfside Beach,SC,1.0,645.0,645.0,0.0,1
Surprise,AZ,3.0,1475.0,1475.0,0.0,1
Surprise,AZ,4.0,1525.0,1525.0,0.0,1
Suwanee,GA,1.0,1512.5,1475.0,192.9181913958053,8
Suwanee,GA,2.0,1800.0,1753.75,181.53856339632085,4
Suwanee,GA,4.0,1650.0,1650.0,0.0,1
Swanzey,NH,2.0,1400.0,1400.0,0.0,1
Syracuse,NY,0.0,600.0,600.0,0.0,1
Syracuse,NY,1.0,1025.0,1025.0,0.0,1
Syracuse,NY,3.0,850.0,850.0,0.0,1
Tacoma,WA,1.0,1192.0,1177.25,159.77145135056722,4
Tacoma,WA,2.0,1397.0,1397.0,0.0,1
Takoma Park,MD,1.0,1250.0,1250.0,0.0,1
Talbott,TN,4.0,1500.0,1500.0,0.0,1
Tallahassee,FL,1.0,859.0,841.1,142.47763957118948,10
Tallahassee,FL,2.0,1026.5,1057.0,185.02071956044995,4
Tallahassee,FL,3.0,1172.5,1172.5,420.72853480599576,2
Tallahassee,FL,4.0,1540.0,1540.0,0.0,1
Tallahassee,FL,6.0,2250.0,2250.0,0.0,1
Tampa,FL,1.0,1191.5,1216.2307692307693,321.5160720949803,26
Tampa,FL,2.0,1599.5,1680.8333333333333,595.9397340895023,6
Tampa,FL,3.0,1499.0,1619.2,373.85184231189766,5
Tarpon Springs,FL,3.0,1800.0,1800.0,0.0,1
Tarrytown,NY,1.0,1850.0,1850.0,0.0,1
Taunton,MA,2.0,1275.0,1275.0,35.35533905932738,2
Taylor,MI,1.0,1100.0,1100.0,0.0,1
Taylor,TX,2.0,1450.0,1450.0,0.0,1
Taylorsville,UT,2.0,1060.0,1103.3333333333333,83.8649708360608,3
Tea,SD,2.0,1312.5,1312.5,159.0990257669732,2
Tea,SD,3.0,1350.0,1350.0,0.0,1
Temecula,CA,4.0,2850.0,2850.0,0.0,1
Tempe,AZ,0.0,1240.0,1240.0,0.0,1
Tempe,AZ,1.0,980.0,980.0,28.284271247461902,2
Tempe,AZ,2.0,1018.0,1018.0,0.0,1
Tempe,AZ,3.0,1250.0,1728.3333333333333,885.3859798603846,3
Tempe,AZ,4.0,1499.0,1499.0,0.0,1
Temple Hills,MD,1.0,1130.0,1130.0,0.0,1
Temple Hills,MD,2.0,1263.0,1263.0,0.0,1
Terre Haute,IN,1.0,929.0,929.0,0.0,1
Terrell,TX,1.0,875.0,875.0,0.0,1
Tewksbury,MA,2.0,2365.0,2365.0,0.0,1
Texarkana,TX,1.0,524.5,524.5,6.363961030678928,2
Texarkana,TX,2.0,599.0,669.0,178.0954800100216,4
Texarkana,TX,3.0,1105.0,1105.0,0.0,1
Thomasville,NC,3.0,640.0,640.0,0.0,1
Thornton,CO,1.0,1087.0,1087.0,299.8132752230961,2
Thornton,CO,2.0,1477.5,1477.5,908.6322138247135,2
Thornton,CO,4.0,1800.0,1800.0,0.0,1
Thousand Oaks,CA,1.0,1050.0,1050.0,0.0,1
Thousand Oaks,CA,3.0,2000.0,2000.0,0.0,1
Tigard,OR,1.0,1035.0,1035.0,0.0,1
Tigard,OR,2.0,1273.5,1273.5,30.405591591021544,2
Tipp City,OH,2.0,1312.0,1327.0,203.41746893191515,4
Tiverton,RI,1.0,725.0,725.0,0.0,1
Toledo,OH,1.0,654.5,643.75,139.67487758566833,8
Toledo,OH,2.0,850.0,872.0909090909091,295.80211444323885,11
Toledo,OH,3.0,1025.0,1025.0,318.1980515339464,2
Tolleson,AZ,4.0,1549.0,1549.0,0.0,1
Toluca Lake,CA,2.0,2275.0,2275.0,0.0,1
Tomball,TX,1.0,714.5,714.5,161.92745289171938,2
Tomball,TX,3.0,1449.0,1449.0,0.0,1
Topeka,KS,1.0,635.0,628.3333333333334,30.550504633038923,3
Torrance,CA,1.0,1562.5,1562.5,371.23106012293744,2
Torrance,CA,2.0,1812.5,1880.0,183.3484842224409,4
Torrance,CA,3.0,4195.0,4195.0,0.0,1
Torrance,CA,4.0,3995.0,3995.0,0.0,1
